URL,Number of outlinks
https://www.japscan.ws/lecture-en-ligne/limited-extra-time/28/,12
https://www.japscan.ws/lecture-en-ligne/limited-extra-time/27/,13
https://www.japscan.ws/lecture-en-ligne/limited-extra-time/26/,13
https://www.japscan.ws/manga/sousou-no-frieren/,232
https://www.japscan.ws/lecture-en-ligne/sousou-no-frieren/89/,12
https://www.japscan.ws/lecture-en-ligne/sousou-no-frieren/88/,13
https://www.japscan.ws/manga/2-ways-for-lovers/,175
https://www.japscan.ws/lecture-en-ligne/2-ways-for-lovers/31/,12
https://www.japscan.ws/manga/shounin-yuusha-wa-isekai-wo-gyuujiru-saibai-skill-de-nandemo-fuyashi-chaimasu/,153
https://www.japscan.ws/lecture-en-ligne/shounin-yuusha-wa-isekai-wo-gyuujiru-saibai-skill-de-nandemo-fuyashi-chaimasu/10/,12
https://www.japscan.ws/manga/wind-breaker-nii-satoru/,150
https://www.japscan.ws/manga/ookii-kouhai-wa-suki-desu-ka/,169
https://www.japscan.ws/lecture-en-ligne/ookii-kouhai-wa-suki-desu-ka/26/,12
https://www.japscan.ws/manga/it-starts-with-a-mountain/,159
https://www.japscan.ws/lecture-en-ligne/it-starts-with-a-mountain/15/,12
https://www.japscan.ws/manga/hajime-no-ippo/,1532
https://www.japscan.ws/manga/pure-white-elizabeth/,178
https://www.japscan.ws/lecture-en-ligne/pure-white-elizabeth/34/,12
https://www.japscan.ws/manga/the-wedding-business/,146
https://www.japscan.ws/lecture-en-ligne/the-wedding-business/3/,12
https://www.japscan.ws/lecture-en-ligne/the-wedding-business/2/,13
https://www.japscan.ws/manga/hidden-marriage-100-points-provoke-a-wife-to-marry-one-get-one-free/,324
https://www.japscan.ws/lecture-en-ligne/hidden-marriage-100-points-provoke-a-wife-to-marry-one-get-one-free/176/,12
https://www.japscan.ws/manga/my-crazy-journalist-wife/,175
https://www.japscan.ws/lecture-en-ligne/my-crazy-journalist-wife/29/,12
https://www.japscan.ws/manga/becoming-a-god-by-teaching-six-sisters/,145
https://www.japscan.ws/lecture-en-ligne/becoming-a-god-by-teaching-six-sisters/3/,12
https://www.japscan.ws/manga/one-sword-reigns-supreme/,169
https://www.japscan.ws/lecture-en-ligne/one-sword-reigns-supreme/27/,12
https://www.japscan.ws/manga/isekai-monster-breeder/,168
https://www.japscan.ws/lecture-en-ligne/isekai-monster-breeder/24/,12
https://www.japscan.ws/manga/idoling/,142
https://www.japscan.ws/lecture-en-ligne/idoling/1/,11
https://www.japscan.ws/manga/my-gift-lvl-9999-unlimited-gacha/,174
https://www.japscan.ws/lecture-en-ligne/my-gift-lvl-9999-unlimited-gacha/31/,12
https://www.japscan.ws/manga/adieu-eri/,146
https://www.japscan.ws/lecture-en-ligne/adieu-eri/volume-1/,11
https://www.japscan.ws/manga/i-can-see-your-death/,163
